channel_id,video_id,video_url,title,published_at,duration,duration_seconds,tags,description,view_count,like_count,comment_count,has_ad_keywords,matched_ad_keywords,has_external_links,external_links_count,external_links,is_short
UCnhtNyHVK3vohIW4x1GnOAg,DknQwrxhKfU,https://www.youtube.com/watch?v=DknQwrxhKfU,"Realme GT 8 Pro, OnePlus 15 или Honor Magic 8 Pro. Кто из них лучший?",2026-03-05 14:00:17+00:00,11m 20s,680,"['Quke.ru', 'обзор смартфона', 'android', 'xiaomi', 'meizu', 'huawei', 'samsung', 'хороший смартфон', 'честный обзор', 'техноблог', 'смартфон', 'купить смартфоны', 'цены и характеристики', 'realme gt 8 pro', 'oneplus 15', 'honor magic 8 pro', 'realme vs oneplus vs honor', 'сравнение смартфонов', 'топ флагманов 2026', 'лучший смартфон 2026', 'realme обзор', 'oneplus обзор', 'honor обзор', 'что выбрать телефон', 'телефоны для повседневной жизни', 'камера сравнение телефонов', 'android флагман', 'quke']","Realme GT 8 Pro, OnePlus 15 и Honor Magic 8 Pro — три смартфона, которые часто оказываются в списках лучших. Что они дают в реальной жизни и стоит ли переплачивать за каждую из них? Разбираемся и делаем выводы, которые помогут тебе определиться с выбором.  Honor Magic 8 Pro Узнать Цену: https://quke.ru/shop/smartfony/honor/model-magic-8-pro?utm_source=youtube&utm_medium=referral&utm_campaign=magic_8_pro  Realme GT8 Pro Turbo Узнать Цену: https://quke.ru/shop/smartfony/realme/model-gt8-pro?utm_source=youtube&utm_medium=referral&utm_campaign=realme_gt8_pro  Oneplus 15 Узнать Цену: https://quke.ru/shop/smartfony/oneplus/model-oneplus-15?utm_source=youtube&utm_medium=referral&utm_campaign=oneplus_15  Обсуждение, помощь: https://t.me/quke_chat Rutube: https://rutube.ru/channel/23875613/ Дзен: https://zen.yandex.ru/id/5fa2db4fb1a6d40e4ec5fda1 Vk: https://vk.com/qukeru  Оригиналы Фото / Видео Oneplus 15: https://disk.yandex.ru/d/wrR3FurluDrsuQ  Оригиналы Фото / Видео Realme GT8 Pro: https://disk.yandex.ru/d/MmF8aR0gXDNizg  Оригиналы Фото / Видео Honor Magic 8 Pro: https://disk.yandex.ru/d/3iBlqdTsZMZdvw  ☎ Есть вопросы по гаджетам? Звоните, поможем! +7 (495) 225-95-02  Quke.ru – Самые дружелюбные цены!  ★ Подписывайтесь на наши социальные сети, там еще больше новостей Quke.ru   Quke.ru – Самые дружелюбные цены! #смартфон #oneplus #honor #realme #сравнение #android #quke",4555,222,86,True,['referral'],True,10,"['https://quke.ru/shop/smartfony/honor/model-magic-8-pro?utm_source=youtube&utm_medium=referral&utm_campaign=magic_8_pro', 'https://quke.ru/shop/smartfony/realme/model-gt8-pro?utm_source=youtube&utm_medium=referral&utm_campaign=realme_gt8_pro', 'https://quke.ru/shop/smartfony/oneplus/model-oneplus-15?utm_source=youtube&utm_medium=referral&utm_campaign=oneplus_15', 'https://t.me/quke_chat', 'https://rutube.ru/channel/23875613/', 'https://zen.yandex.ru/id/5fa2db4fb1a6d40e4ec5fda1', 'https://vk.com/qukeru', 'https://disk.yandex.ru/d/wrR3FurluDrsuQ', 'https://disk.yandex.ru/d/MmF8aR0gXDNizg', 'https://disk.yandex.ru/d/3iBlqdTsZMZdvw']",False
UCnhtNyHVK3vohIW4x1GnOAg,dkJK1culkeY,https://www.youtube.com/watch?v=dkJK1culkeY,OnePlus 6 Turbo и OnePlus V6 Turbo — кто круче?,2026-03-01 18:03:13+00:00,12m 49s,769,"['Quke.ru', 'обзор смартфона', 'android', 'xiaomi', 'meizu', 'huawei', 'samsung', 'хороший смартфон', 'честный обзор', 'техноблог', 'смартфон', 'купить смартфоны', 'цены и характеристики', 'oneplus 6 turbo', 'oneplus v6 turbo', 'oneplus turbo обзор', 'oneplus 6 turbo vs v6 turbo', 'сравнение oneplus', 'oneplus телефоны 2026', 'android смартфоны обзор', 'телефон выбор', 'что выбрать oneplus', 'oneplus kamera test', 'смартфоны oneplus', 'обзор двух телефонов', 'quke']","Два смартфона с похожими именами, но разным характером: OnePlus 6 Turbo и OnePlus V6 Turbo. В видео разбираем, как они ведут себя в обычной жизни — от интерфейса до камер, от автономности до ощущений. Обсуждаем, какой из них может стать вашим телефоном сейчас.  OnePlus 6 Turbo Узнать Цену: https://quke.ru/shop/smartfony/oneplus/model-turbo-6?utm_source=youtube&utm_medium=referral&utm_campaign=turbo_6  OnePlus V6 Turbo Узнать Цену: https://quke.ru/shop/smartfony/oneplus/model-oneplus-turbo-6v?utm_source=youtube&utm_medium=referral&utm_campaign=turbo_6v  Обсуждение линейки OnePlus, помощь: https://t.me/quke_chat Rutube: https://rutube.ru/channel/23875613/ Дзен: https://zen.yandex.ru/id/5fa2db4fb1a6d40e4ec5fda1 Vk: https://vk.com/qukeru  Оригиналы Фото / Видео OnePlus V6 Turbo: https://disk.yandex.ru/d/StU6QKO5qyxNYw  Оригиналы Фото / Видео OnePlus 6 Turbo: https://disk.yandex.ru/d/INiI6deNDduptw  ☎ Есть вопросы по гаджетам? Звоните, поможем! +7 (495) 225-95-02  Quke.ru – Самые дружелюбные цены!  ★ Подписывайтесь на наши социальные сети, там еще больше новостей Quke.ru   Quke.ru – Самые дружелюбные цены! #смартфон #oneplus #turbo #android #quke",4689,213,34,True,['referral'],True,8,"['https://quke.ru/shop/smartfony/oneplus/model-turbo-6?utm_source=youtube&utm_medium=referral&utm_campaign=turbo_6', 'https://quke.ru/shop/smartfony/oneplus/model-oneplus-turbo-6v?utm_source=youtube&utm_medium=referral&utm_campaign=turbo_6v', 'https://t.me/quke_chat', 'https://rutube.ru/channel/23875613/', 'https://zen.yandex.ru/id/5fa2db4fb1a6d40e4ec5fda1', 'https://vk.com/qukeru', 'https://disk.yandex.ru/d/StU6QKO5qyxNYw', 'https://disk.yandex.ru/d/INiI6deNDduptw']",False
UCnhtNyHVK3vohIW4x1GnOAg,lgbmByVcn3E,https://www.youtube.com/watch?v=lgbmByVcn3E,Honor Magic 8 Pro. Не просто флагман?,2026-02-27 09:01:18+00:00,13m 56s,836,"['Quke.ru', 'обзор смартфона', 'android', 'xiaomi', 'meizu', 'huawei', 'samsung', 'хороший смартфон', 'честный обзор', 'техноблог', 'смартфон', 'купить смартфоны', 'цены и характеристики', 'honor magic 8 pro', 'honor magic 8 pro обзор', 'honor magic обзор', 'honor флагман', 'лучший смартфон 2026', 'смартфон с хорошей камерой', 'android флагман', 'телефон для фото и видео', 'выбор смартфона', 'что выбрать honor', 'honor magic test', 'honor magic впечатления', 'quke']","Honor Magic 8 Pro — это устройство, которое сразу ощущается серьёзным. В видео смотрим, как он снимает, насколько стабильно работает в повседневке и есть ли в нём те нюансы, за которые действительно хочется платить в 2026 году.  Honor Magic 8 Pro Узнать Цену: https://quke.ru/shop/smartfony/honor/model-magic-8-pro?utm_source=youtube&utm_medium=referral&utm_campaign=magic_8_pro  Обсуждение линейки Honor, помощь: https://t.me/quke_chat Rutube: https://rutube.ru/channel/23875613/ Дзен: https://zen.yandex.ru/id/5fa2db4fb1a6d40e4ec5fda1 Vk: https://vk.com/qukeru  Оригиналы Фото / Видео Infinix Note 60 Pro: https://disk.yandex.ru/d/3iBlqdTsZMZdvw  ☎ Есть вопросы по гаджетам? Звоните, поможем! +7 (495) 225-95-02  Quke.ru – Самые дружелюбные цены!  ★ Подписывайтесь на наши социальные сети, там еще больше новостей Quke.ru   Quke.ru – Самые дружелюбные цены! #смартфон #honor #magic #флагман #android #quke",5683,226,76,True,['referral'],True,6,"['https://quke.ru/shop/smartfony/honor/model-magic-8-pro?utm_source=youtube&utm_medium=referral&utm_campaign=magic_8_pro', 'https://t.me/quke_chat', 'https://rutube.ru/channel/23875613/', 'https://zen.yandex.ru/id/5fa2db4fb1a6d40e4ec5fda1', 'https://vk.com/qukeru', 'https://disk.yandex.ru/d/3iBlqdTsZMZdvw']",False
UCnhtNyHVK3vohIW4x1GnOAg,t2js5HzBzRo,https://www.youtube.com/watch?v=t2js5HzBzRo,MAX: рассуждаем и подбираем смартфоны,2026-02-25 17:32:28+00:00,5m 20s,320,"['Quke.ru', 'обзор смартфона', 'android', 'xiaomi', 'meizu', 'huawei', 'samsung', 'хороший смартфон', 'честный обзор', 'техноблог', 'смартфон', 'купить смартфоны', 'цены и характеристики']","MAX активно обсуждают, и мы тоже решили посмотреть на него с практической стороны. Размышляем, насколько он может прижиться, и подбираем смартфоны, которые подойдут для стабильной и комфортной работы с новым мессенджером.  Realme Note 70 Узнать Цену: https://quke.ru/shop/smartfony/realme/model-note-70?utm_source=youtube&utm_medium=referral&utm_campaign=realme_note_70  Infinix Smart 10 Узнать Цену: https://quke.ru/shop/smartfony/infinix/model-infinix-smart-10?utm_source=youtube&utm_medium=referral&utm_campaign=infinix_smart_10  Выбор смартфонов до 10К, что взять для работы с мессенджером MAX: https://youtu.be/g7ODMWED6cc  Обсуждение, помощь: https://t.me/quke_chat Rutube: https://rutube.ru/channel/23875613/ Дзен: https://zen.yandex.ru/id/5fa2db4fb1a6d40e4ec5fda1 Vk: https://vk.com/qukeru  ☎ Есть вопросы по гаджетам? Звоните, поможем! +7 (495) 225-95-02  Quke.ru – Самые дружелюбные цены!  ★ Подписывайтесь на наши социальные сети, там еще больше новостей Quke.ru   Quke.ru – Самые дружелюбные цены! #смартфон #бюджетный #max #мессенджер #android #quke  мессенджер max, max приложение, смартфон для max, подбор смартфона, какой телефон выбрать, android смартфон, новые мессенджеры, смартфоны 2026, выбор телефона, технологии, quke",4070,208,218,True,['referral'],True,7,"['https://quke.ru/shop/smartfony/realme/model-note-70?utm_source=youtube&utm_medium=referral&utm_campaign=realme_note_70', 'https://quke.ru/shop/smartfony/infinix/model-infinix-smart-10?utm_source=youtube&utm_medium=referral&utm_campaign=infinix_smart_10', 'https://youtu.be/g7ODMWED6cc', 'https://t.me/quke_chat', 'https://rutube.ru/channel/23875613/', 'https://zen.yandex.ru/id/5fa2db4fb1a6d40e4ec5fda1', 'https://vk.com/qukeru']",False
UCnhtNyHVK3vohIW4x1GnOAg,6pqOGxL8jyU,https://www.youtube.com/watch?v=6pqOGxL8jyU,Переход с iPhone на Oppo Reno 15 - классный вариант?,2026-02-24 16:29:27+00:00,16m 30s,990,"['Quke.ru', 'обзор смартфона', 'android', 'xiaomi', 'meizu', 'huawei', 'samsung', 'хороший смартфон', 'честный обзор', 'техноблог', 'смартфон', 'купить смартфоны', 'цены и характеристики', 'oppo reno 15 pro unboxing', 'oppo reno 15 pro review', 'oppo reno 15 review', 'oppo reno 15', 'oppo reno 15 camera test', 'oppo reno 15 pro', 'oppo reno 15 pro 5g', 'oppo reno 15 pro mini', 'oppo reno 15 pro camera test', 'oppo reno 15 pro camera', 'oppo reno 15 pro price', 'oppo reno 15 unboxing', 'oppo reno 15 pro mini unboxing', 'oppo reno 15 5g']","Жаркое сравнение! Давно мы не видели в наших видео iPhone. Настало время сравнить Oppo Reno 15 5G и iPhone 15. Кто выйдет победителем?  Oppo Reno 15 5G Узнать цену на Ozon: https://clc.to/wPoa7Q iPhone 15 Узнать цену: https://quke.ru/shop/smartfony/apple/model-iphone-15?utm_source=youtube&utm_medium=referral&utm_campaign=oppo_reno_15_vs_iphone_15  Обсуждение линейки Oppo, помощь: https://t.me/quke_chat Rutube: https://rutube.ru/channel/23875613/ Дзен: https://zen.yandex.ru/id/5fa2db4fb1a6d40e4ec5fda1 Vk: https://vk.com/qukeru  Оригиналы Фото / Видео Oppo Reno 15 5G: https://disk.yandex.ru/d/Xenk29nOYHHciw Оригиналы Фото / Видео Iphone 15: https://disk.yandex.ru/d/J8TTPFE0buQLcw  ☎ Есть вопросы по гаджетам? Звоните, поможем! +7 (495) 225-95-02  Quke.ru – Самые дружелюбные цены!  ★ Подписывайтесь на наши социальные сети, там еще больше новостей Quke.ru   Quke.ru – Самые дружелюбные цены! #oppo #смартфон #reno #15_5g#android #quke #apple #iphone #15",8885,277,109,True,['referral'],True,8,"['https://clc.to/wPoa7Q', 'https://quke.ru/shop/smartfony/apple/model-iphone-15?utm_source=youtube&utm_medium=referral&utm_campaign=oppo_reno_15_vs_iphone_15', 'https://t.me/quke_chat', 'https://rutube.ru/channel/23875613/', 'https://zen.yandex.ru/id/5fa2db4fb1a6d40e4ec5fda1', 'https://vk.com/qukeru', 'https://disk.yandex.ru/d/Xenk29nOYHHciw', 'https://disk.yandex.ru/d/J8TTPFE0buQLcw']",False
UCnhtNyHVK3vohIW4x1GnOAg,OeuJNlMTm6I,https://www.youtube.com/watch?v=OeuJNlMTm6I,Infinix Note 60 Pro — почему он интересен?,2026-02-23 09:00:37+00:00,14m 4s,844,"['Quke.ru', 'обзор смартфона', 'android', 'xiaomi', 'meizu', 'huawei', 'samsung', 'хороший смартфон', 'честный обзор', 'техноблог', 'смартфон', 'купить смартфоны', 'цены и характеристики', 'infinix note 60 pro', 'infinix note60 pro обзор', 'infinix note 60 обзор', 'infinix смартфон', 'бюджетный смартфон', 'телефон 2026', 'infinix camera', 'infinix test', 'android смартфон', 'лучший бюджетник', 'стоит ли брать infinix', 'note 60 pro', 'infinix', 'смартфоны до среднего', 'quke']","Infinix Note 60 Pro создаёт впечатление аккуратного и продуманного устройства: хороший экран, уверенная автономность и довольно бодрая камера. В этом видео делимся тем, что действительно важно при выборе смартфона и почему он может оказаться интересным вариантом в своём сегменте!  Infinix Note 60 Pro Узнать цену: https://quke.ru/shop/smartfony/infinix/model-infinix-note-60-pro?utm_source=youtube&utm_medium=referral&utm_campaign=infinix_note_60_pro  Обсуждение линейки Infinix, помощь: https://t.me/quke_chat Rutube: https://rutube.ru/channel/23875613/ Дзен: https://zen.yandex.ru/id/5fa2db4fb1a6d40e4ec5fda1 Vk: https://vk.com/qukeru  Оригиналы Фото / Видео Infinix Note 60 Pro: https://disk.yandex.ru/d/6tjhHWhFXbwaWQ  ☎ Есть вопросы по гаджетам? Звоните, поможем! +7 (495) 225-95-02  Quke.ru – Самые дружелюбные цены!  ★ Подписывайтесь на наши социальные сети, там еще больше новостей Quke.ru   Quke.ru – Самые дружелюбные цены! #смартфон #infinix #note #pro #android #quke",13002,472,132,True,['referral'],True,6,"['https://quke.ru/shop/smartfony/infinix/model-infinix-note-60-pro?utm_source=youtube&utm_medium=referral&utm_campaign=infinix_note_60_pro', 'https://t.me/quke_chat', 'https://rutube.ru/channel/23875613/', 'https://zen.yandex.ru/id/5fa2db4fb1a6d40e4ec5fda1', 'https://vk.com/qukeru', 'https://disk.yandex.ru/d/6tjhHWhFXbwaWQ']",False
UCnhtNyHVK3vohIW4x1GnOAg,eU5ldyDZXck,https://www.youtube.com/watch?v=eU5ldyDZXck,Oppo Reno 15 #shorts,2026-02-20 15:05:56+00:00,41s,41,"['Quke.ru', 'обзор смартфона', 'android', 'xiaomi', 'meizu', 'huawei', 'samsung', 'хороший смартфон', 'честный обзор', 'техноблог', 'смартфон', 'купить смартфоны', 'цены и характеристики']",Узнать цену Ozon: 3391766685,8413,133,3,False,[],False,0,[],True
UCnhtNyHVK3vohIW4x1GnOAg,A8ywaq3i-Rg,https://www.youtube.com/watch?v=A8ywaq3i-Rg,Honor X8d — крепкий середняк или нет?,2026-02-19 17:10:04+00:00,9m 16s,556,"['Quke.ru', 'обзор смартфона', 'android', 'xiaomi', 'meizu', 'huawei', 'samsung', 'хороший смартфон', 'честный обзор', 'техноблог', 'смартфон', 'купить смартфоны', 'цены и характеристики', 'honor x8d', 'honor x8d обзор', 'honor x8d review', 'honor смартфон', 'бюджетный смартфон', 'смартфоны 2026', 'какой телефон выбрать', 'honor x8d камера', 'honor x8d впечатления', 'android телефон обзор', 'телефон для повседневных задач', 'лучший смартфон цена качество']","Если хочешь телефон, который не разочарует в обычной жизни и не слишком напомнит о своих ограничениях, Honor X8d может оказаться именно таким. В этом обзоре разбираемся, как он ведёт себя в реальных задачах и какие моменты стоит учитывать перед покупкой.  Honor X8d Узнать цену: https://quke.ru/shop/smartfony/honor/model-x8d?utm_source=youtube&utm_medium=referral&utm_campaign=honor_x8d  Обсуждение линейки Honor, помощь: https://t.me/quke_chat Rutube: https://rutube.ru/channel/23875613/ Дзен: https://zen.yandex.ru/id/5fa2db4fb1a6d40e4ec5fda1 Vk: https://vk.com/qukeru  Оригиналы Фото / Видео Honor X8d: https://disk.yandex.ru/d/g4ZsLUzH8QbB2A  ☎ Есть вопросы по гаджетам? Звоните, поможем! +7 (495) 225-95-02  Quke.ru – Самые дружелюбные цены!  ★ Подписывайтесь на наши социальные сети, там еще больше новостей Quke.ru   Quke.ru – Самые дружелюбные цены! #honor #x8d #смартфон #бюджетный #android #2025 #обзор #quke",4991,184,36,True,['referral'],True,6,"['https://quke.ru/shop/smartfony/honor/model-x8d?utm_source=youtube&utm_medium=referral&utm_campaign=honor_x8d', 'https://t.me/quke_chat', 'https://rutube.ru/channel/23875613/', 'https://zen.yandex.ru/id/5fa2db4fb1a6d40e4ec5fda1', 'https://vk.com/qukeru', 'https://disk.yandex.ru/d/g4ZsLUzH8QbB2A']",False
UCnhtNyHVK3vohIW4x1GnOAg,yTL36V3Xksc,https://www.youtube.com/watch?v=yTL36V3Xksc,убийца Xiaomi 17 Pro max за копейки!,2026-02-19 13:33:01+00:00,59s,59,[],,5019,59,17,False,[],False,0,[],True
UCnhtNyHVK3vohIW4x1GnOAg,7NcqcG-eauU,https://www.youtube.com/watch?v=7NcqcG-eauU,Realme C85 и C85 Pro — бюджетные крепыши. Кто окажется интереснее?,2026-02-18 09:00:10+00:00,11m 29s,689,"['Quke.ru', 'обзор смартфона', 'android', 'xiaomi', 'meizu', 'huawei', 'samsung', 'хороший смартфон', 'честный обзор', 'техноблог', 'смартфон', 'купить смартфоны', 'цены и характеристики', 'realme c85', 'realme c85 pro', 'realme c85 обзор', 'realme c85 pro обзор', 'c85 vs c85 pro', 'сравнение realme', 'бюджетный realme', 'смартфон realme 2026', 'недорогой смартфон', 'что выбрать realme', 'realme c series', 'бюджетные смартфоны 2026', 'realme обзор', 'телефон до бюджета', 'quke']","Realme C85 и C85 Pro — два крепчайших бюджетных смартфона. В этом обзоре сравниваем Realme C85 и C85 Pro в работе, в съёмке и в обычной жизни. Разбираемся, какой из них окажется более удачной покупкой.  realme C85 Узнать цену: https://quke.ru/shop/smartfony/realme/model-c85?utm_source=youtube&utm_medium=referral&utm_campaign=realme_c85  realme C85 PRO Узнать цену: https://quke.ru/shop/smartfony/realme/model-c85-pro?utm_source=youtube&utm_medium=referral&utm_campaign=realme_c85_pro  Обсуждание линейки Realme: https://t.me/quke_chat Rutube: https://rutube.ru/channel/23875613/ Дзен: https://zen.yandex.ru/id/5fa2db4fb1a6d40e4ec5fda1 Vk: https://vk.com/qukeru  Оригиналы Фото / Видео realme C85: https://disk.yandex.ru/d/QFDvP3dX33_zgA  Оригиналы Фото / Видео realme C85 pro: https://disk.yandex.ru/d/TyMSwu1Eh0sHjg  ☎ Есть вопросы по гаджетам? Звоните, поможем! +7 (495) 225-95-02  Quke.ru – Самые дружелюбные цены!  ★ Подписывайтесь на наши социальные сети, там еще больше новостей Quke.ru   Quke.ru – Самые дружелюбные цены! #топ #бюджетный #смартфон #лучшие #недорогие #android #quke",4473,198,45,True,['referral'],True,8,"['https://quke.ru/shop/smartfony/realme/model-c85?utm_source=youtube&utm_medium=referral&utm_campaign=realme_c85', 'https://quke.ru/shop/smartfony/realme/model-c85-pro?utm_source=youtube&utm_medium=referral&utm_campaign=realme_c85_pro', 'https://t.me/quke_chat', 'https://rutube.ru/channel/23875613/', 'https://zen.yandex.ru/id/5fa2db4fb1a6d40e4ec5fda1', 'https://vk.com/qukeru', 'https://disk.yandex.ru/d/QFDvP3dX33_zgA', 'https://disk.yandex.ru/d/TyMSwu1Eh0sHjg']",False
UCnhtNyHVK3vohIW4x1GnOAg,g7ODMWED6cc,https://www.youtube.com/watch?v=g7ODMWED6cc,Лучшие бюджетные смартфоны до 10к в 2026.,2026-02-16 15:59:40+00:00,6m 54s,414,"['Quke.ru', 'обзор смартфона', 'android', 'xiaomi', 'meizu', 'huawei', 'samsung', 'хороший смартфон', 'честный обзор', 'техноблог', 'смартфон', 'купить смартфоны', 'цены и характеристики', 'топ до 10', 'смартфоны до 10', 'лучшие бюджетные смартфоны', 'телефон до 10', 'недорогие смартфоны 2026', 'бюджетный телефон обзор', 'что купить до 10', 'лучшие телефоны до 10000', 'смартфон до 10 тысяч', 'бюджетный андроид', 'выбор смартфона 2026', 'дешёвые смартфоны', 'топ бюджетников', 'лучшие бюджетные телефоны', 'quke', 'хороший недорогой смартфон']","Собрали для вас лучшие смартфоны до 10К — те, которые действительно стоят своих денег. В этом сегменте можно найти вполне комфортные смартфоны для работы, общения и даже фото. Разбираем самые интересные варианты и объясняем, какой подойдёт именно тебе.  Galaxy A07 Узнать цену: https://quke.ru/shop/smartfony/samsung/model-galaxy-a07?utm_source=youtube&utm_medium=referral&utm_campaign=galaxy_a07  Galaxy A17 5G Узнать цену: https://quke.ru/shop/smartfony/samsung/model-galaxy-a17?utm_source=youtube&utm_medium=referral&utm_campaign=galaxy_a17  realme C71 Узнать цену: https://quke.ru/shop/smartfony/realme/model-c71?utm_source=youtube&utm_medium=referral&utm_campaign=realme_c71  Realme NOTE 70 Узнать цену: https://quke.ru/shop/smartfony/realme/model-note-70?utm_source=youtube&utm_medium=referral&utm_campaign=note_70  POCO C85 5G Узнать цену: https://quke.ru/shop/smartfony/poco/model-poco-c85?utm_source=youtube&utm_medium=referral&utm_campaign=poco_c85  HONOR X6c Узнать цену: https://quke.ru/shop/smartfony/honor/model-x6c?utm_source=youtube&utm_medium=referral&utm_campaign=honor_x6c  Infinix Hot 60i Узнать цену: https://quke.ru/shop/smartfony/infinix/model-infinix-hot-60i?utm_source=youtube&utm_medium=referral&utm_campaign=infinix_hot_60i  TECNO SPARK 30C Узнать цену: https://quke.ru/shop/smartfony/tecno/model-spark-30?utm_source=youtube&utm_medium=referral&utm_campaign=spark_30  TECNO Spark Go Узнать цену: https://quke.ru/shop/smartfony/tecno/model-spark-go-5g?utm_source=youtube&utm_medium=referral&utm_campaign=spark_GO_5g  Помощь в выборе, общение: https://t.me/quke_chat Rutube: https://rutube.ru/channel/23875613/ Дзен: https://zen.yandex.ru/id/5fa2db4fb1a6d40e4ec5fda1 Vk: https://vk.com/qukeru  ☎ Есть вопросы по гаджетам? Звоните, поможем! +7 (495) 225-95-02  Quke.ru – Самые дружелюбные цены!  ★ Подписывайтесь на наши социальные сети, там еще больше новостей Quke.ru   Quke.ru – Самые дружелюбные цены! #топ #бюджетный #смартфон #лучшие #недорогие #android #quke",13152,365,63,True,['referral'],True,13,"['https://quke.ru/shop/smartfony/samsung/model-galaxy-a07?utm_source=youtube&utm_medium=referral&utm_campaign=galaxy_a07', 'https://quke.ru/shop/smartfony/samsung/model-galaxy-a17?utm_source=youtube&utm_medium=referral&utm_campaign=galaxy_a17', 'https://quke.ru/shop/smartfony/realme/model-c71?utm_source=youtube&utm_medium=referral&utm_campaign=realme_c71', 'https://quke.ru/shop/smartfony/realme/model-note-70?utm_source=youtube&utm_medium=referral&utm_campaign=note_70', 'https://quke.ru/shop/smartfony/poco/model-poco-c85?utm_source=youtube&utm_medium=referral&utm_campaign=poco_c85', 'https://quke.ru/shop/smartfony/honor/model-x6c?utm_source=youtube&utm_medium=referral&utm_campaign=honor_x6c', 'https://quke.ru/shop/smartfony/infinix/model-infinix-hot-60i?utm_source=youtube&utm_medium=referral&utm_campaign=infinix_hot_60i', 'https://quke.ru/shop/smartfony/tecno/model-spark-30?utm_source=youtube&utm_medium=referral&utm_campaign=spark_30', 'https://quke.ru/shop/smartfony/tecno/model-spark-go-5g?utm_source=youtube&utm_medium=referral&utm_campaign=spark_GO_5g', 'https://t.me/quke_chat', 'https://rutube.ru/channel/23875613/', 'https://zen.yandex.ru/id/5fa2db4fb1a6d40e4ec5fda1', 'https://vk.com/qukeru']",False
UCnhtNyHVK3vohIW4x1GnOAg,gia1tkVfCTQ,https://www.youtube.com/watch?v=gia1tkVfCTQ,Vivo X300 — оправдал ли ожидания?,2026-02-14 12:29:11+00:00,14m 47s,887,"['Quke.ru', 'обзор смартфона', 'android', 'xiaomi', 'meizu', 'huawei', 'samsung', 'хороший смартфон', 'честный обзор', 'техноблог', 'смартфон', 'купить смартфоны', 'цены и характеристики', 'vivo x300', 'vivo x300 обзор', 'vivo x300 review', 'vivo x300 камера', 'vivo x300 тест', 'vivo смартфон 2026', 'флагман vivo', 'стоит ли брать vivo x300', 'android flagship 2026', 'лучшие смартфоны 2026', 'vivo x series', 'смартфоны с хорошей камерой', 'vivo x300 сравнение', 'vivo x300 впечатления', 'quke']","vivo X300 ощущается как шаг вперёд для линейки. Всё работает быстро и ровно, камера выдаёт предсказуемо хороший результат, а общее впечатление от устройства остаётся положительным. В этом обзоре — честные ощущения после использования.  Vivo X300 Узнать цену: https://quke.ru/shop/smartfony/vivo/model-x300?utm_source=youtube&utm_medium=referral&utm_campaign=vivo_x300  Обсуждение линейки Vivo, помощь: https://t.me/quke_chat Rutube: https://rutube.ru/channel/23875613/ Дзен: https://zen.yandex.ru/id/5fa2db4fb1a6d40e4ec5fda1 Vk: https://vk.com/qukeru  Оригиналы Фото / Видео Vivo X300: https://disk.yandex.ru/d/f0MQeoXiunG7ZA  ☎ Есть вопросы по гаджетам? Звоните, поможем! +7 (495) 225-95-02  Quke.ru – Самые дружелюбные цены!  ★ Подписывайтесь на наши социальные сети, там еще больше новостей Quke.ru   Quke.ru – Самые дружелюбные цены! #vivo #новинка #флагман #камерофон #x300 #android #quke",7216,277,96,True,['referral'],True,6,"['https://quke.ru/shop/smartfony/vivo/model-x300?utm_source=youtube&utm_medium=referral&utm_campaign=vivo_x300', 'https://t.me/quke_chat', 'https://rutube.ru/channel/23875613/', 'https://zen.yandex.ru/id/5fa2db4fb1a6d40e4ec5fda1', 'https://vk.com/qukeru', 'https://disk.yandex.ru/d/f0MQeoXiunG7ZA']",False
